station_code,hour,train_count,traffic_level
3962,5,1,0
3962,7,1,0
3962,8,1,0
3962,10,1,0
3962,11,1,0
3962,15,1,0
3962,18,2,1
3962,20,1,0
3962,21,1,0
3963,0,8,2
3963,1,5,2
3963,2,6,2
3963,3,10,2
3963,4,7,2
3963,5,11,2
3963,6,8,2
3963,7,15,2
3963,8,4,2
3963,9,4,2
3963,10,6,2
3963,11,6,2
3963,12,2,1
3963,13,4,2
3963,14,6,2
3963,15,4,2
3963,16,7,2
3963,17,4,2
3963,18,9,2
3963,19,4,2
3963,20,5,2
3963,21,4,2
3963,22,5,2
3963,23,6,2
3964,7,1,0
3964,17,1,0
3965,2,1,0
3965,4,1,0
3965,11,1,0
3965,18,1,0
3965,21,1,0
3965,23,1,0
3966,0,5,2
3966,1,9,2
3966,2,3,2
3966,3,5,2
3966,4,4,2
3966,5,6,2
3966,6,4,2
3966,7,3,2
3966,8,4,2
3966,9,6,2
3966,10,3,2
3966,11,7,2
3966,12,3,2
3966,13,1,0
3966,14,3,2
3966,15,2,1
3966,17,5,2
3966,18,5,2
3966,19,6,2
3966,20,4,2
3966,21,1,0
3966,22,3,2
3966,23,8,2
3967,0,5,2
3967,1,6,2
3967,2,6,2
3967,3,7,2
3967,4,3,2
3967,5,4,2
3967,6,2,1
3967,7,8,2
3967,8,5,2
3967,9,6,2
3967,10,4,2
3967,11,4,2
3967,12,5,2
3967,13,5,2
3967,14,2,1
3967,15,6,2
3967,16,5,2
3967,17,1,0
3967,18,4,2
3967,19,7,2
3967,20,2,1
3967,22,4,2
3967,23,2,1
3968,8,2,1
3968,18,1,0
3968,21,1,0
3969,0,8,2
3969,1,4,2
3969,2,6,2
3969,3,9,2
3969,4,12,2
3969,5,6,2
3969,6,7,2
3969,7,18,2
3969,8,5,2
3969,9,4,2
3969,10,5,2
3969,11,6,2
3969,12,3,2
3969,13,4,2
3969,14,4,2
3969,15,9,2
3969,16,3,2
3969,17,4,2
3969,18,9,2
3969,19,5,2
3969,20,5,2
3969,21,7,2
3969,22,2,1
3969,23,7,2
3970,1,1,0
3970,2,1,0
3970,4,3,2
3970,6,4,2
3970,7,4,2
3970,8,1,0
3970,9,1,0
3970,10,2,1
3970,13,2,1
3970,15,3,2
3970,16,1,0
3970,18,2,1
3970,19,2,1
3970,23,3,2
3971,0,6,2
3971,1,5,2
3971,2,4,2
3971,3,5,2
3971,4,3,2
3971,5,5,2
3971,6,4,2
3971,7,2,1
3971,8,3,2
3971,9,5,2
3971,10,4,2
3971,11,6,2
3971,13,6,2
3971,14,7,2
3971,15,3,2
3971,16,1,0
3971,17,5,2
3971,18,2,1
3971,19,8,2
3971,20,4,2
3971,21,6,2
3971,22,3,2
3971,23,14,2
3972,6,1,0
3972,11,1,0
3972,15,1,0
3972,21,1,0
3973,0,1,0
3973,3,1,0
3973,8,1,0
3973,10,1,0
3973,13,2,1
3973,14,1,0
3973,16,1,0
3973,18,1,0
3973,21,1,0
3974,0,2,1
3974,2,1,0
3974,3,1,0
3974,11,1,0
3974,15,1,0
3975,0,6,2
3975,1,2,1
3975,2,6,2
3975,3,4,2
3975,4,7,2
3975,5,4,2
3975,6,7,2
3975,7,7,2
3975,8,4,2
3975,10,3,2
3975,11,12,2
3975,12,4,2
3975,13,2,1
3975,14,1,0
3975,15,7,2
3975,16,3,2
3975,17,2,1
3975,18,2,1
3975,19,4,2
3975,20,8,2
3975,21,3,2
3975,22,5,2
3975,23,12,2
3976,0,2,1
3976,1,1,0
3976,2,1,0
3976,3,1,0
3976,5,3,2
3976,6,1,0
3976,7,2,1
3976,8,3,2
3976,9,5,2
3976,10,4,2
3976,11,1,0
3976,12,3,2
3976,13,1,0
3976,14,3,2
3976,17,2,1
3976,18,3,2
3976,19,2,1
3976,20,4,2
3976,21,4,2
3976,22,2,1
3976,23,3,2
3977,0,2,1
3977,2,1,0
3977,4,3,2
3977,9,1,0
3977,10,3,2
3977,15,2,1
3977,16,2,1
3977,21,2,1
3977,23,1,0
3978,0,1,0
3978,1,2,1
3978,2,2,1
3978,7,2,1
3978,17,1,0
3978,19,2,1
3978,20,1,0
3978,22,3,2
3979,8,1,0
3979,13,1,0
3980,2,1,0
3980,4,3,2
3980,6,1,0
3980,8,3,2
3980,9,1,0
3980,10,1,0
3980,15,1,0
3980,16,1,0
3980,17,1,0
3980,18,2,1
3980,19,4,2
3980,20,1,0
3980,22,1,0
3981,0,8,2
3981,1,1,0
3981,2,3,2
3981,3,5,2
3981,4,2,1
3981,5,1,0
3981,6,4,2
3981,7,4,2
3981,8,2,1
3981,9,1,0
3981,10,1,0
3981,12,2,1
3981,13,1,0
3981,15,2,1
3981,16,1,0
3981,17,4,2
3981,18,3,2
3981,19,1,0
3981,20,2,1
3981,22,4,2
3981,23,2,1
3982,3,1,0
3982,6,1,0
3982,7,1,0
3982,10,1,0
3982,16,1,0
3982,17,1,0
3982,21,1,0
3982,22,1,0
3983,0,2,1
3983,1,5,2
3983,2,4,2
3983,3,3,2
3983,4,9,2
3983,5,3,2
3983,6,17,2
3983,7,10,2
3983,8,7,2
3983,9,4,2
3983,10,4,2
3983,11,7,2
3983,12,6,2
3983,13,3,2
3983,14,5,2
3983,15,10,2
3983,16,3,2
3983,17,8,2
3983,18,8,2
3983,19,5,2
3983,20,7,2
3983,21,6,2
3983,22,11,2
3983,23,6,2
3984,0,1,0
3984,1,3,2
3984,2,5,2
3984,3,2,1
3984,6,1,0
3984,7,2,1
3984,8,1,0
3984,10,2,1
3984,12,2,1
3984,13,2,1
3984,14,1,0
3984,16,1,0
3984,18,1,0
3984,19,1,0
3984,21,5,2
3984,22,1,0
3984,23,3,2
3985,0,1,0
3985,1,1,0
3985,2,2,1
3985,3,2,1
3985,4,6,2
3985,5,2,1
3985,6,2,1
3985,8,7,2
3985,9,1,0
3985,10,1,0
3985,12,1,0
3985,15,1,0
3985,16,1,0
3985,18,2,1
3985,19,2,1
3985,20,1,0
3985,21,1,0
3985,22,1,0
3986,0,5,2
3986,1,7,2
3986,2,5,2
3986,3,7,2
3986,4,2,1
3986,5,3,2
3986,6,2,1
3986,7,3,2
3986,8,3,2
3986,9,5,2
3986,10,1,0
3986,11,2,1
3986,12,9,2
3986,13,4,2
3986,14,3,2
3986,15,2,1
3986,16,6,2
3986,17,5,2
3986,18,6,2
3986,19,4,2
3986,20,8,2
3986,21,6,2
3986,22,7,2
3986,23,6,2
3987,6,1,0
3987,8,1,0
3987,9,1,0
3987,10,1,0
3987,18,2,1
3987,19,1,0
3987,21,1,0
3988,1,1,0
3988,6,1,0
3988,10,1,0
3988,14,1,0
3988,19,1,0
3988,23,1,0
3989,3,2,1
3989,4,3,2
3989,5,2,1
3989,6,3,2
3989,7,2,1
3989,8,1,0
3989,10,2,1
3989,16,1,0
3989,17,1,0
3989,18,2,1
3989,19,2,1
3989,20,2,1
3989,23,3,2
3990,1,1,0
3990,2,1,0
3990,5,2,1
3990,7,2,1
3990,8,3,2
3990,10,1,0
3990,12,1,0
3990,14,1,0
3990,16,2,1
3990,17,1,0
3990,18,1,0
3990,19,2,1
3990,20,1,0
3990,22,2,1
3991,0,3,2
3991,1,1,0
3991,2,4,2
3991,4,1,0
3991,5,1,0
3991,7,3,2
3991,8,2,1
3991,11,1,0
3991,14,1,0
3991,16,2,1
3991,17,2,1
3991,20,1,0
3991,21,1,0
3992,0,1,0
3992,1,2,1
3992,2,1,0
3992,5,1,0
3992,7,1,0
3992,8,3,2
3992,10,2,1
3992,12,3,2
3992,13,1,0
3992,15,1,0
3992,16,2,1
3992,17,1,0
3992,19,1,0
3992,21,3,2
3992,22,1,0
3993,1,1,0
3993,2,2,1
3993,3,2,1
3993,9,1,0
3993,10,1,0
3993,11,1,0
3993,12,1,0
3993,14,2,1
3993,15,1,0
3993,16,1,0
3993,20,1,0
3994,0,1,0
3994,4,1,0
3994,5,1,0
3994,6,1,0
3994,7,1,0
3994,8,2,1
3994,9,1,0
3994,11,1,0
3994,12,1,0
3994,14,2,1
3994,16,1,0
3994,17,1,0
3994,18,1,0
3994,19,1,0
3994,21,2,1
3995,4,1,0
3995,5,1,0
3995,8,1,0
3995,10,1,0
3995,13,1,0
3995,15,1,0
3995,17,1,0
3995,18,1,0
3995,21,1,0
3995,23,1,0
3996,0,1,0
3996,1,2,1
3996,2,3,2
3996,4,1,0
3996,6,1,0
3996,7,2,1
3996,8,1,0
3996,9,1,0
3996,10,1,0
3996,11,1,0
3996,12,1,0
3996,13,1,0
3996,14,1,0
3996,15,1,0
3996,16,1,0
3996,18,2,1
3996,19,1,0
3996,20,2,1
3996,21,1,0
3996,22,2,1
3996,23,1,0
3997,6,1,0
3997,8,2,1
3997,11,2,1
3997,13,1,0
3997,15,1,0
3997,19,1,0
3997,20,1,0
3997,21,1,0
3997,22,1,0
3998,0,8,2
3998,1,3,2
3998,2,5,2
3998,3,3,2
3998,4,4,2
3998,5,8,2
3998,6,4,2
3998,7,4,2
3998,8,3,2
3998,9,1,0
3998,10,8,2
3998,11,8,2
3998,12,2,1
3998,13,3,2
3998,14,2,1
3998,15,2,1
3998,16,3,2
3998,17,5,2
3998,18,3,2
3998,19,3,2
3998,20,6,2
3998,21,6,2
3998,22,5,2
3998,23,6,2
3999,0,1,0
3999,1,2,1
3999,2,1,0
3999,3,2,1
3999,4,4,2
3999,9,2,1
3999,10,1,0
3999,11,5,2
3999,12,3,2
3999,13,1,0
3999,15,1,0
3999,16,4,2
3999,20,2,1
3999,21,1,0
3999,22,1,0
4000,0,1,0
4000,1,5,2
4000,2,5,2
4000,3,2,1
4000,4,1,0
4000,8,5,2
4000,9,1,0
4000,10,2,1
4000,11,2,1
4000,13,2,1
4000,14,2,1
4000,15,2,1
4000,16,4,2
4000,17,1,0
4000,18,2,1
4000,19,1,0
4000,20,2,1
4000,21,2,1
4000,22,2,1
4001,0,1,0
4001,6,1,0
4001,8,1,0
4001,9,1,0
4001,10,1,0
4001,13,1,0
4001,16,1,0
4001,18,1,0
4002,0,2,1
4002,1,1,0
4002,2,2,1
4002,3,2,1
4002,4,1,0
4002,6,1,0
4002,7,1,0
4002,8,2,1
4002,9,2,1
4002,10,4,2
4002,11,2,1
4002,12,1,0
4002,13,2,1
4002,14,3,2
4002,15,2,1
4002,16,4,2
4002,17,2,1
4002,18,1,0
4002,20,1,0
4002,21,1,0
4002,22,2,1
4002,23,1,0
4003,0,10,2
4003,1,8,2
4003,2,8,2
4003,3,5,2
4003,4,21,2
4003,5,14,2
4003,6,12,2
4003,7,10,2
4003,8,5,2
4003,9,8,2
4003,10,4,2
4003,11,5,2
4003,12,11,2
4003,13,5,2
4003,14,7,2
4003,15,4,2
4003,16,3,2
4003,17,11,2
4003,18,16,2
4003,19,5,2
4003,20,8,2
4003,21,7,2
4003,22,12,2
4003,23,11,2
4004,4,2,1
4004,5,2,1
4004,6,1,0
4004,7,1,0
4004,8,1,0
4004,10,2,1
4004,11,1,0
4004,13,1,0
4004,14,1,0
4004,17,1,0
4004,19,1,0
4004,21,1,0
4004,22,1,0
4004,23,1,0
4005,0,4,2
4005,2,8,2
4005,3,11,2
4005,4,8,2
4005,5,5,2
4005,6,4,2
4005,7,4,2
4005,8,6,2
4005,9,4,2
4005,10,3,2
4005,11,6,2
4005,12,4,2
4005,13,2,1
4005,14,4,2
4005,15,4,2
4005,16,3,2
4005,17,3,2
4005,18,1,0
4005,19,5,2
4005,20,4,2
4005,21,4,2
4005,22,11,2
4005,23,6,2
4006,11,1,0
4007,0,1,0
4007,1,6,2
4007,2,3,2
4007,3,3,2
4007,4,1,0
4007,7,1,0
4007,8,3,2
4007,9,3,2
4007,10,1,0
4007,11,2,1
4007,13,2,1
4007,14,2,1
4007,15,3,2
4007,16,2,1
4007,17,1,0
4007,18,2,1
4007,19,2,1
4007,21,3,2
4007,22,3,2
4008,6,1,0
4008,8,1,0
4008,19,1,0
4008,20,1,0
4009,1,5,2
4009,2,2,1
4009,3,2,1
4009,4,2,1
4009,5,2,1
4009,6,1,0
4009,7,1,0
4009,10,3,2
4009,11,1,0
4009,12,4,2
4009,13,1,0
4009,16,2,1
4009,17,1,0
4009,19,4,2
4009,21,9,2
4009,22,5,2
4009,23,4,2
4010,1,2,1
4010,5,1,0
4010,6,2,1
4010,7,2,1
4010,8,1,0
4010,9,2,1
4010,10,2,1
4010,11,1,0
4010,12,1,0
4010,13,2,1
4010,14,2,1
4010,15,1,0
4010,16,2,1
4010,17,2,1
4010,18,2,1
4010,19,2,1
4010,20,1,0
4010,21,2,1
4010,22,1,0
4010,23,1,0
4011,5,1,0
4011,7,4,2
4011,13,1,0
4011,18,2,1
4011,19,1,0
4012,0,5,2
4012,1,3,2
4012,2,2,1
4012,3,6,2
4012,4,4,2
4012,5,3,2
4012,6,3,2
4012,7,2,1
4012,8,5,2
4012,9,4,2
4012,10,6,2
4012,11,1,0
4012,12,6,2
4012,13,2,1
4012,14,2,1
4012,15,2,1
4012,16,4,2
4012,17,2,1
4012,18,5,2
4012,19,2,1
4012,20,5,2
4012,21,1,0
4012,22,3,2
4012,23,1,0
4013,3,1,0
4013,4,2,1
4013,5,1,0
4013,6,4,2
4013,7,1,0
4013,8,1,0
4013,9,2,1
4013,12,1,0
4013,13,1,0
4013,14,2,1
4013,15,1,0
4013,17,2,1
4013,18,2,1
4013,19,1,0
4013,21,1,0
4013,22,1,0
4013,23,1,0
4014,0,5,2
4014,1,3,2
4014,2,7,2
4014,3,1,0
4014,4,2,1
4014,5,6,2
4014,6,5,2
4014,7,4,2
4014,8,8,2
4014,9,2,1
4014,10,5,2
4014,11,2,1
4014,12,5,2
4014,14,3,2
4014,15,5,2
4014,16,5,2
4014,17,5,2
4014,18,10,2
4014,19,2,1
4014,21,5,2
4014,22,4,2
4014,23,6,2
4015,0,7,2
4015,1,9,2
4015,2,13,2
4015,3,12,2
4015,4,7,2
4015,5,16,2
4015,6,9,2
4015,7,7,2
4015,8,10,2
4015,9,2,1
4015,10,7,2
4015,11,2,1
4015,12,3,2
4015,13,1,0
4015,14,6,2
4015,15,10,2
4015,16,6,2
4015,17,8,2
4015,18,11,2
4015,19,8,2
4015,20,7,2
4015,21,9,2
4015,22,7,2
4015,23,9,2
4016,0,1,0
4016,4,3,2
4016,5,6,2
4016,6,10,2
4016,7,4,2
4016,8,6,2
4016,9,6,2
4016,10,7,2
4016,11,3,2
4016,12,6,2
4016,13,4,2
4016,14,3,2
4016,15,4,2
4016,16,6,2
4016,17,4,2
4016,18,5,2
4016,19,6,2
4016,20,6,2
4016,21,8,2
4016,22,5,2
4016,23,3,2
4017,5,1,0
4017,23,1,0
4018,0,5,2
4018,1,7,2
4018,2,8,2
4018,3,5,2
4018,4,7,2
4018,5,4,2
4018,6,3,2
4018,7,9,2
4018,8,8,2
4018,9,5,2
4018,10,9,2
4018,11,3,2
4018,12,4,2
4018,13,7,2
4018,14,2,1
4018,15,7,2
4018,16,9,2
4018,17,7,2
4018,18,12,2
4018,19,14,2
4018,20,7,2
4018,21,5,2
4018,22,8,2
4018,23,4,2
4019,1,1,0
4019,3,3,2
4019,5,1,0
4019,8,1,0
4019,9,3,2
4019,10,1,0
4019,13,1,0
4019,16,1,0
4019,17,1,0
4019,18,2,1
4019,20,2,1
4019,22,1,0
4019,23,1,0
4020,0,2,1
4020,1,1,0
4020,2,2,1
4020,4,4,2
4020,5,2,1
4020,6,1,0
4020,8,1,0
4020,9,1,0
4020,10,1,0
4020,11,1,0
4020,13,1,0
4020,15,1,0
4020,17,1,0
4020,20,1,0
4020,21,3,2
4021,0,1,0
4021,3,1,0
4021,4,1,0
4021,5,4,2
4021,6,2,1
4021,7,3,2
4021,8,2,1
4021,9,2,1
4021,12,3,2
4021,13,5,2
4021,14,1,0
4021,15,1,0
4021,16,1,0
4021,17,4,2
4021,18,3,2
4021,19,2,1
4021,20,1,0
4021,22,3,2
4022,4,1,0
4022,6,1,0
4022,8,2,1
4022,9,1,0
4022,10,1,0
4022,11,1,0
4022,13,1,0
4022,14,1,0
4022,16,1,0
4022,17,2,1
4022,19,2,1
4022,20,1,0
4022,21,2,1
4022,22,1,0
4023,9,1,0
4023,15,1,0
4024,0,4,2
4024,1,2,1
4024,2,2,1
4024,3,1,0
4024,4,2,1
4024,10,2,1
4024,12,1,0
4024,16,2,1
4024,17,1,0
4024,18,1,0
4024,19,1,0
4024,20,2,1
4024,22,2,1
4024,23,1,0
4025,2,1,0
4025,3,1,0
4025,4,1,0
4025,7,2,1
4025,10,1,0
4025,11,1,0
4025,14,1,0
4025,16,1,0
4025,17,2,1
4025,18,1,0
4025,19,1,0
4025,20,4,2
4025,21,1,0
4026,5,1,0
4026,7,2,1
4026,15,1,0
4026,19,2,1
4026,21,2,1
4027,9,1,0
4027,15,1,0
4028,4,1,0
4028,6,2,1
4028,8,1,0
4028,9,1,0
4028,12,1,0
4028,17,1,0
4028,19,1,0
4028,20,1,0
4029,0,5,2
4029,1,1,0
4029,2,3,2
4029,3,7,2
4029,4,2,1
4029,5,6,2
4029,6,11,2
4029,7,6,2
4029,8,5,2
4029,9,3,2
4029,10,5,2
4029,11,10,2
4029,12,6,2
4029,13,8,2
4029,14,12,2
4029,15,7,2
4029,16,6,2
4029,17,6,2
4029,18,4,2
4029,19,4,2
4029,20,7,2
4029,21,7,2
4029,22,9,2
4029,23,7,2
4030,0,6,2
4030,1,6,2
4030,2,5,2
4030,3,3,2
4030,7,2,1
4030,8,2,1
4030,9,2,1
4030,12,1,0
4030,13,1,0
4030,14,1,0
4030,15,1,0
4030,16,2,1
4030,17,1,0
4030,18,2,1
4030,19,1,0
4030,20,1,0
4030,21,2,1
4030,22,2,1
4030,23,3,2
4031,5,2,1
4031,6,1,0
4031,7,2,1
4031,8,1,0
4031,17,2,1
4031,19,2,1
4031,20,2,1
4032,4,1,0
4032,8,1,0
4032,12,1,0
4032,13,1,0
4032,15,1,0
4032,18,1,0
4032,20,1,0
4032,21,1,0
4032,23,2,1
4033,0,2,1
4033,4,1,0
4033,7,4,2
4033,8,2,1
4033,11,2,1
4033,12,3,2
4033,14,1,0
4033,16,1,0
4033,17,1,0
4033,18,1,0
4033,19,1,0
4033,20,2,1
4033,21,1,0
4033,22,1,0
4033,23,1,0
4034,0,3,2
4034,1,5,2
4034,2,4,2
4034,3,1,0
4034,4,2,1
4034,5,2,1
4034,6,2,1
4034,7,6,2
4034,8,5,2
4034,9,1,0
4034,11,1,0
4034,12,2,1
4034,13,6,2
4034,14,3,2
4034,16,2,1
4034,17,1,0
4034,18,5,2
4034,19,1,0
4034,20,3,2
4034,22,3,2
4034,23,1,0
4035,1,1,0
4035,2,1,0
4035,4,2,1
4035,6,1,0
4035,7,4,2
4035,8,2,1
4035,9,3,2
4035,10,3,2
4035,11,1,0
4035,13,1,0
4035,14,2,1
4035,15,1,0
4035,16,1,0
4035,17,4,2
4035,18,3,2
4035,19,2,1
4035,20,1,0
4035,21,2,1
4035,22,4,2
4035,23,1,0
4036,0,1,0
4036,2,1,0
4036,6,1,0
4036,7,1,0
4036,8,2,1
4036,10,2,1
4036,11,1,0
4036,12,2,1
4036,14,1,0
4036,17,1,0
4036,18,1,0
4036,19,1,0
4036,22,1,0
4036,23,2,1
4037,0,1,0
4037,1,2,1
4037,2,1,0
4037,3,1,0
4037,4,3,2
4037,7,1,0
4037,9,1,0
4037,10,1,0
4037,11,1,0
4037,12,1,0
4037,14,2,1
4037,17,1,0
4037,18,1,0
4037,20,1,0
4037,21,1,0
4037,22,3,2
4038,10,1,0
4038,17,1,0
4039,0,1,0
4039,1,2,1
4039,2,1,0
4039,3,1,0
4039,5,4,2
4039,6,3,2
4039,7,9,2
4039,8,2,1
4039,9,1,0
4039,10,2,1
4039,11,9,2
4039,12,5,2
4039,13,3,2
4039,15,3,2
4039,16,2,1
4039,17,5,2
4039,18,6,2
4039,19,2,1
4039,20,4,2
4039,21,2,1
4039,22,2,1
4039,23,3,2
4040,0,5,2
4040,1,3,2
4040,2,4,2
4040,3,3,2
4040,5,4,2
4040,6,2,1
4040,7,3,2
4040,9,1,0
4040,10,1,0
4040,12,3,2
4040,14,2,1
4040,15,1,0
4040,16,1,0
4040,17,2,1
4040,18,5,2
4040,19,1,0
4040,20,3,2
4040,21,2,1
4040,23,4,2
4041,1,7,2
4041,2,2,1
4041,3,3,2
4041,4,1,0
4041,7,3,2
4041,9,4,2
4041,10,1,0
4041,12,1,0
4041,13,1,0
4041,14,1,0
4041,15,1,0
4041,16,2,1
4041,17,3,2
4041,19,2,1
4041,20,1,0
4041,21,2,1
4041,22,4,2
4041,23,1,0
4042,0,8,2
4042,1,9,2
4042,2,7,2
4042,3,7,2
4042,4,6,2
4042,5,4,2
4042,6,3,2
4042,7,3,2
4042,8,1,0
4042,9,6,2
4042,10,5,2
4042,12,2,1
4042,13,4,2
4042,15,5,2
4042,17,1,0
4042,18,1,0
4042,19,7,2
4042,20,3,2
4042,21,7,2
4042,22,4,2
4042,23,7,2
4043,1,1,0
4043,5,1,0
4043,8,1,0
4043,9,2,1
4043,10,1,0
4043,11,1,0
4043,12,1,0
4043,17,2,1
4043,23,1,0
4044,3,1,0
4044,4,1,0
4044,5,3,2
4044,7,2,1
4044,8,1,0
4044,9,2,1
4044,10,1,0
4044,16,1,0
4044,17,2,1
4044,18,4,2
4044,19,1,0
4044,20,3,2
4044,22,1,0
4045,1,3,2
4045,4,3,2
4045,5,3,2
4045,6,7,2
4045,7,6,2
4045,8,6,2
4045,9,3,2
4045,10,4,2
4045,11,5,2
4045,12,2,1
4045,13,5,2
4045,14,8,2
4045,15,5,2
4045,16,6,2
4045,17,3,2
4045,18,4,2
4045,19,2,1
4045,20,7,2
4045,21,4,2
4045,22,4,2
4045,23,4,2
4046,7,1,0
4046,12,1,0
4046,15,1,0
4046,16,1,0
4046,19,1,0
4046,21,1,0
4047,3,2,1
4047,5,1,0
4047,7,1,0
4047,8,1,0
4047,9,1,0
4047,10,2,1
4047,11,1,0
4047,13,2,1
4047,14,1,0
4047,16,2,1
4047,18,1,0
4047,19,2,1
4047,21,1,0
4047,22,2,1
4047,23,2,1
4048,1,1,0
4048,3,1,0
4048,5,1,0
4048,8,1,0
4048,9,3,2
4048,10,1,0
4048,13,1,0
4048,14,1,0
4048,15,1,0
4048,17,1,0
4048,18,4,2
4048,19,1,0
4048,21,1,0
4048,22,1,0
4048,23,1,0
4049,8,1,0
4049,14,1,0
4049,15,1,0
4049,19,1,0
4049,20,1,0
4050,0,4,2
4050,1,2,1
4050,2,2,1
4050,4,1,0
4050,5,3,2
4050,6,2,1
4050,7,2,1
4050,8,1,0
4050,10,2,1
4050,11,3,2
4050,14,1,0
4050,15,2,1
4050,16,3,2
4050,17,3,2
4050,18,1,0
4050,19,2,1
4050,20,2,1
4050,22,2,1
4050,23,2,1
4051,0,1,0
4051,4,1,0
4051,6,1,0
4051,9,2,1
4051,11,1,0
4051,13,1,0
4051,15,1,0
4051,17,1,0
4051,20,1,0
4052,3,1,0
4052,5,1,0
4052,8,2,1
4052,10,1,0
4052,11,1,0
4052,14,1,0
4052,17,1,0
4052,19,1,0
4052,21,1,0
4053,0,5,2
4053,1,7,2
4053,2,4,2
4053,3,17,2
4053,4,2,1
4053,5,2,1
4053,6,8,2
4053,7,1,0
4053,8,5,2
4053,9,2,1
4053,10,4,2
4053,11,2,1
4053,12,2,1
4053,14,5,2
4053,15,1,0
4053,16,5,2
4053,17,4,2
4053,18,6,2
4053,19,2,1
4053,20,11,2
4053,21,5,2
4053,22,1,0
4053,23,4,2
4054,0,3,2
4054,1,4,2
4054,2,4,2
4054,3,1,0
4054,5,7,2
4054,6,3,2
4054,9,1,0
4054,11,3,2
4054,12,2,1
4054,13,3,2
4054,14,1,0
4054,16,5,2
4054,17,1,0
4054,18,2,1
4054,19,1,0
4054,20,2,1
4054,21,1,0
4055,2,1,0
4055,6,1,0
4055,7,2,1
4055,9,2,1
4055,10,1,0
4055,11,1,0
4055,15,2,1
4055,17,2,1
4055,19,2,1
4055,23,2,1
4056,10,1,0
4056,11,1,0
4056,12,1,0
4056,14,1,0
4056,16,1,0
4056,19,1,0
4056,21,1,0
4056,22,1,0
4057,0,6,2
4057,1,9,2
4057,2,5,2
4057,3,6,2
4057,4,5,2
4057,5,3,2
4057,6,5,2
4057,7,9,2
4057,8,2,1
4057,9,6,2
4057,10,2,1
4057,11,3,2
4057,12,1,0
4057,14,1,0
4057,15,3,2
4057,16,4,2
4057,17,1,0
4057,18,4,2
4057,19,5,2
4057,20,3,2
4057,21,2,1
4057,22,7,2
4057,23,8,2
4058,5,1,0
4058,6,1,0
4058,7,1,0
4058,10,2,1
4058,13,1,0
4058,14,1,0
4058,17,2,1
4058,18,1,0
4058,19,1,0
4058,21,1,0
4059,1,1,0
4059,10,1,0
4059,11,1,0
4059,21,1,0
4060,6,1,0
4060,9,1,0
4060,11,1,0
4060,18,2,1
4060,19,1,0
4060,21,1,0
4061,0,2,1
4061,1,3,2
4061,2,2,1
4061,3,5,2
4061,4,3,2
4061,5,2,1
4061,6,2,1
4061,10,2,1
4061,11,1,0
4061,13,2,1
4061,14,1,0
4061,16,2,1
4061,17,1,0
4061,19,5,2
4061,21,1,0
4061,22,1,0
4061,23,3,2
4062,6,1,0
4062,9,1,0
4062,11,1,0
4062,12,2,1
4062,14,1,0
4062,17,1,0
4062,18,1,0
4062,20,2,1
4063,0,2,1
4063,1,5,2
4063,2,3,2
4063,3,5,2
4063,4,4,2
4063,5,5,2
4063,6,7,2
4063,7,3,2
4063,8,13,2
4063,9,3,2
4063,10,5,2
4063,11,2,1
4063,12,2,1
4063,13,1,0
4063,14,1,0
4063,15,9,2
4063,16,5,2
4063,17,5,2
4063,18,1,0
4063,19,4,2
4063,20,8,2
4063,21,7,2
4063,22,1,0
4063,23,6,2
4064,0,1,0
4064,3,2,1
4064,4,6,2
4064,5,5,2
4064,6,4,2
4064,7,5,2
4064,8,5,2
4064,9,5,2
4064,10,5,2
4064,11,2,1
4064,13,3,2
4064,14,3,2
4064,15,1,0
4064,16,5,2
4064,17,3,2
4064,18,3,2
4064,19,2,1
4064,20,5,2
4064,21,3,2
4064,22,3,2
4064,23,5,2
4065,8,1,0
4065,18,1,0
4066,11,1,0
4066,12,1,0
4067,12,1,0
4067,14,1,0
4068,0,5,2
4068,1,6,2
4068,2,6,2
4068,3,4,2
4068,4,11,2
4068,5,2,1
4068,6,3,2
4068,7,6,2
4068,8,5,2
4068,9,11,2
4068,10,4,2
4068,11,3,2
4068,12,2,1
4068,13,1,0
4068,14,3,2
4068,15,3,2
4068,16,15,2
4068,17,5,2
4068,18,6,2
4068,19,3,2
4068,20,2,1
4068,21,1,0
4068,22,11,2
4068,23,5,2
4069,5,1,0
4069,8,1,0
4069,17,1,0
4069,19,1,0
4070,8,1,0
4070,9,1,0
4070,11,1,0
4070,12,1,0
4070,13,1,0
4070,14,1,0
4070,17,1,0
4070,18,1,0
4071,2,2,1
4071,3,1,0
4071,5,1,0
4071,6,1,0
4071,7,3,2
4071,9,1,0
4071,10,4,2
4071,12,1,0
4071,13,1,0
4071,16,1,0
4071,17,1,0
4071,18,3,2
4071,20,1,0
4071,21,2,1
4071,23,1,0
4072,0,5,2
4072,1,9,2
4072,2,3,2
4072,3,5,2
4072,4,4,2
4072,5,6,2
4072,6,4,2
4072,7,3,2
4072,8,3,2
4072,9,6,2
4072,10,3,2
4072,11,7,2
4072,12,3,2
4072,13,1,0
4072,14,3,2
4072,15,2,1
4072,17,5,2
4072,18,5,2
4072,19,5,2
4072,20,4,2
4072,21,1,0
4072,22,3,2
4072,23,8,2
4073,1,1,0
4073,2,1,0
4073,3,2,1
4073,4,3,2
4073,5,2,1
4073,7,1,0
4073,8,2,1
4073,9,1,0
4073,10,2,1
4073,12,1,0
